Gender difference and employees' cybersecurity behaviors	https://www.sciencedirect.com/science/article/pii/S0747563216308688	M Anwar, W He, I Ash, X Yuan, L Li, L Xu - Computers in Human Behavior, 2017 - Elsevier	- The prior research has revealed evidence of gender differences surrounding beliefs--and behavioral intentions regarding cybersecurity. Following the prior research--studies- there is a need for more research investigating the -	Cited by 139	https://www.sciencedirect.com/science/article/am/pii/S0747563216308688	Gender-difference-and-employees--cybersecurity-behaviors	6/2/2021 4:06:47 PM
Cybersecurity curriculum design: A survey	https://link.springer.com/chapter/10.1007/978-3-662-59351-6_9	D Mouheb, S Abbas, M Merabti - Transactions on Edutainment XV, 2019 - Springer	- To address this issue- an undergraduate course on Behavioral Cybersecurity has been developed--at Howard University as a complement to the cybersecurity course - Patterson- W.- Winston- CE---Fleming- L.- Behavioral cybersecurity- a needed aspect of the security curriculum -	Cited by 11	https://www.researchgate.net/profile/Sohail_Abbas/publication/332699884_Cybersecurity_Curriculum_Design_A_Survey/links/5d9e1cc7a6fdcc04fac5dc9b/Cybersecurity-Curriculum-Design-A-Survey.pdf	Cybersecurity-curriculum-design--A-survey	6/2/2021 4:06:50 PM
Big data and predictive analytics: on the cybersecurity front line	http://northshorechoral.com/millerjw/dom/gsb622online/week5/GSB%20622%20MIS%20IDC%20%20Big%20Data%20and%20Predictive%20Analytics%20%20On%20the%20Cybersecurity%20Front%20Line.pdf	R Eastman, M Versace… - IDC Whitepaper, February, 2015 - northshorechoral.com	- in a timely fashion. New approaches are required to leverage and evaluate data--in a way that can determine what data is and isn-t important to support--cybersecurity-based behavioral analytics. Page 5. -2015 IDC -254290 5 -	Cited by 12	http://northshorechoral.com/millerjw/dom/gsb622online/week5/GSB%20622%20MIS%20IDC%20%20Big%20Data%20and%20Predictive%20Analytics%20%20On%20the%20Cybersecurity%20Front%20Line.pdf	Big-data-and-predictive-analytics--on-the-cybersecurity-front-line	6/2/2021 4:06:54 PM
The impact of age, gender, and educational level on the Cybersecurity behaviors of tertiary institution students: An empirical investigation on Malaysian universities	https://iopscience.iop.org/article/10.1088/1742-6596/1339/1/012098/meta	FB Fatokun, S Hamid, A Norman… - Journal of Physics …, 2019 - iopscience.iop.org	- Table 1. Definition of the Cybersecurity Behavioral Model Constructs CONSTRUCT DEFINITION--IN TERMS OF CYBERSECURITY REFERENCES - The students were asked questions regarding--the perceptions of several crucial constructs of our cybersecurity behavioral model -	Cited by 8	https://iopscience.iop.org/article/10.1088/1742-6596/1339/1/012098/pdf	The-impact-of-age--gender--and-educational-level-on-the-Cybersecurity-behaviors-of-tertiary-institution-students--An-empirical-investigation-on-Malaysian-universities	6/2/2021 4:07:00 PM
Simulation for cybersecurity: state of the art and future directions	https://academic.oup.com/cybersecurity/article-pdf/doi/10.1093/cybsec/tyab005/36597586/tyab005.pdf	H Kavak, JJ Padilla, D Vernon-Bido… - … of Cybersecurity, 2021 - academic.oup.com	Page 1. Review Article Simulation for cybersecurity- state of the art and future directions ---The overview of cybersecurity provides readers with a foundational per- spective of--cybersecurity in the light of targets- threats- and preventive measures -	All 3 versions	https://academic.oup.com/cybersecurity/article-pdf/doi/10.1093/cybsec/tyab005/36597586/tyab005.pdf	Simulation-for-cybersecurity--state-of-the-art-and-future-directions	6/2/2021 4:07:07 PM
Challenges to cybersecurity: Current state of affairs	https://aisel.aisnet.org/cais/vol43/iss1/2/	R Sen - Communications of the Association for Information …, 2018 - aisel.aisnet.org	- cyberphysical systems show an upward trend. I identify the technical- economic- legal---and behavioral challenges that continue to obstruct any meaningful effort to achieve--reasonable cybersecurity. I also summarize the recent initiatives -	Cited by 18	https://pdfs.semanticscholar.org/50bc/9513a17e3e1c2cac6261dda64ad253a83a5e.pdf	Challenges-to-cybersecurity--Current-state-of-affairs	6/2/2021 4:07:11 PM
The future cybersecurity workforce: going beyond technical skills for successful cyber performance	https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00744/full	J Dawson, R Thomson - Frontiers in psychology, 2018 - frontiersin.org	- The Future Cybersecurity Workforce- Going Beyond Technical Skills for Successful Cyber--Performance. Jessica Dawson 1 and Robert Thomson 2-. 1 Department of Behavioral Sciences--and Leadership- United States Military Academy- West Point- NY- United States- -	Cited by 73	https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00744/full	The-future-cybersecurity-workforce--going-beyond-technical-skills-for-successful-cyber-performance	6/2/2021 4:07:16 PM
The “human factor” in cybersecurity: Exploring the accidental insider	https://www.igi-global.com/chapter/the-human-factor-in-cybersecurity/270680	L Hadlington - … Anthology on Artificial Intelligence Applications in …, 2021 - igi-global.com	- avenues that have been- to date- left unexplored and would provide a useful metric to not only--measure ISA against- but also map potential behavioral nudges onto. One area that has so far--escaped in-depth exploration in the context of human factors in cybersecurity is those -	Cited by 35	https://dora.dmu.ac.uk/bitstream/handle/2086/15621/Hadlington%20-%202018%20-%20The%20%C3%A2%E2%82%AC%C5%93Human%20Factor%C3%A2%E2%82%AC%20%20in%20Cybersecurity.pdf?sequence=1&isAllowed=y	The--human-factor--in-cybersecurity--Exploring-the-accidental-insider	6/2/2021 4:07:22 PM
Teaching cybersecurity through competition	https://www.researchgate.net/profile/Zenaida-Aguirre-Munoz/publication/309269541_Teaching_Cyber_Security_through_Competition_An_Experience_Report_about_a_Participatory_Training_Workshop/links/5f2dd331a6fdcccc43b2e90d/Teaching-Cyber-Security-through-Competition-An-Experience-Report-about-a-Participatory-Training-Workshop.pdf	AS Namin, Z Aguirre-Muñoz… - … Conference On Computer …, 2016 - researchgate.net	- A well-developed training module based on behavioral task analysis can prepare--the cybersecurity workforce in responding to cyber attacks effectively while minimizing--possible damage to the cyber-physical systems. Furthermore -	Cited by 12	https://www.researchgate.net/profile/Zenaida-Aguirre-Munoz/publication/309269541_Teaching_Cyber_Security_through_Competition_An_Experience_Report_about_a_Participatory_Training_Workshop/links/5f2dd331a6fdcccc43b2e90d/Teaching-Cyber-Security-through-Competition-An-Experience-Report-about-a-Participatory-Training-Workshop.pdf	Teaching-cybersecurity-through-competition	6/2/2021 4:07:26 PM
Parallel and distributed computing for cybersecurity	https://ieeexplore.ieee.org/abstract/document/1541896/	V Kumar - IEEE Distributed Systems Online, 2005 - ieeexplore.ieee.org	- Need for cybersecurity Individuals and organizations attack and misuse computer systems---creating new Internet threats daily. The IEEE Distributed Systems Online October 2005 1 Page--2 - Typical analyses include behavioral anomaly detection- summarization- and profiling -	Cited by 129	https://ieeexplore.ieee.org/iel5/8968/32925/01541896.pdf	Parallel-and-distributed-computing-for-cybersecurity	6/2/2021 4:07:30 PM
A road to retain cybersecurity professionals: An examination of career decisions among cybersecurity scholars	https://www.koreascience.or.kr/article/JAKO201219565293599.page	SM Chai, MK Kim - Journal of the Korea Institute of Information …, 2012 - koreascience.or.kr	- The study explored factors that affect scholars- behavioral intention to pursue a cybersecurity--career - We assume that an individual-s behavioral intention to pursue a cybersecurity career is--influenced by his or her attitude toward selecting and con- tinuing a cybersecurity career -	Cited by 6	https://www.koreascience.or.kr/article/JAKO201219565293599.pdf	A-road-to-retain-cybersecurity-professionals--An-examination-of-career-decisions-among-cybersecurity-scholars	6/2/2021 4:07:38 PM
Improving the Cybersecurity of Cyber-Physical Systems Through Behavioral Game Theory and Model Checking in Practice and in Education	https://apps.dtic.mil/sti/citations/AD1017873	ST Hamman - 2016 - apps.dtic.mil	This dissertation presents automated methods based on behavioral game theory and model--checking to improve the cybersecurity of cyber-physical systems CPSs and advocates--teaching certain foundational principles of these methods to cybersecurity students. First- it -	Cited by 2	https://apps.dtic.mil/sti/pdfs/AD1017873.pdf	Improving-the-Cybersecurity-of-Cyber-Physical-Systems-Through-Behavioral-Game-Theory-and-Model-Checking-in-Practice-and-in-Education	6/2/2021 4:07:44 PM
Measuring attitude towards personal data for adaptive cybersecurity	https://www.emerald.com/insight/content/doi/10.1108/ICS-11-2016-0085/full/html	JH Addae, M Brown, X Sun, D Towey… - Information & Computer …, 2017 - emerald.com	- Measuring attitude towards personal data for adaptive cybersecurity - The aim of the research--was to develop a reliable measurement scale for quantifying and comparing attitudes towards--personal data that can be incorporated into cybersecurity behavioural research models -	Cited by 12	https://nottingham-repository.worktribe.com/preview/875498/Manuscript%20for%20blind%20review_minor%20revision_20170206.pdf	Measuring-attitude-towards-personal-data-for-adaptive-cybersecurity	6/2/2021 4:07:49 PM
Implications of Cybersecurity on Accounting Information	https://meridian.allenpress.com/jis/article-abstract/33/3/A1/428529	DJ Janvrin, T Wang - Journal of Information Systems, 2019 - meridian.allenpress.com	- issues. Accounting behavioral researchers are encouraged to follow the lead of--Cheng and Walton -2019- and Frank- Grenier- and Pyzoha -2019- in using--experiments to provide insights into cybersecurity challenges. Further -	Cited by 2	https://www.aaajournals.org/doi/full/10.2308/isys-10715	Implications-of-Cybersecurity-on-Accounting-Information	6/2/2021 4:07:56 PM
Cybersecurity data science: an overview from machine learning perspective	https://link.springer.com/article/10.1186/s40537-020-00318-5	IH Sarker, ASM Kayes, S Badsha, H Alqahtani… - Journal of Big Data, 2020 - Springer	- Search SpringerLink Search. Cybersecurity data science- an overview from machine learning--perspective. Download PDF. Download PDF. Survey Paper- Open Access- Published- 01 July--2020. Cybersecurity data science- an overview from machine learning perspective -	Cited by 40	https://link.springer.com/article/10.1186/s40537-020-00318-5	Cybersecurity-data-science--an-overview-from-machine-learning-perspective	6/2/2021 4:08:00 PM
Cybersecurity in educational networks	https://link.springer.com/chapter/10.1007/978-3-030-39512-4_56	O Burov, S Lytvynova, E Lavrov, Y Krylova-Grek… - … on Intelligent Human …, 2020 - Springer	- Since it is an on-going process- specialists in this field are lack of current information and feel--the need to change the training programs of cybersecurity -CS- that should focus -on the social---economic- and behavioral aspects of cyberspace- which are largely missing from the -	Cited by 4	https://www.academia.edu/download/61755175/Burov_checked_336.pdf	Cybersecurity-in-educational-networks	6/2/2021 4:08:05 PM
A cybersecurity model in cloud computing environments	https://www.sciencedirect.com/science/article/pii/S131915781200033X	LBA Rabai, M Jouini, AB Aissa, A Mili - Journal of King Saud University …, 2013 - Elsevier	- Original Article. A cybersecurity model in cloud computing environments - 2011- offer a taxonomy--of security metrics- which they divide between protective metrics -that reflect the extent to which--the system protects itself from perpetrator threats- and behavioral metrics -that reflect -	Cited by 129	https://www.sciencedirect.com/science/article/pii/S131915781200033X	A-cybersecurity-model-in-cloud-computing-environments	6/2/2021 4:08:09 PM
From physical security to cybersecurity	https://academic.oup.com/cybersecurity/article-abstract/1/1/19/2366984	A Sinha, TH Nguyen, D Kar, M Brown… - … of Cybersecurity, 2015 - academic.oup.com	- Navigation. From physical security to cybersecurity. Arunesh - on- Oxford Academic.--Google Scholar. Journal of Cybersecurity- Volume 1- Issue 1- September 2015- Pages--19-35- https---doi.org-10.1093-cybsec-tyv007. Published -	Cited by 50	https://academic.oup.com/cybersecurity/article-pdf/1/1/19/7002546/tyv007.pdf	From-physical-security-to-cybersecurity	6/2/2021 4:08:20 PM
Human factors in the cybersecurity of autonomous vehicles: Trends in current research	https://www.frontiersin.org/articles/10.3389/fpsyg.2019.00995/full	V Linkov, P Zámečník, D Havlíčková… - Frontiers in psychology, 2019 - frontiersin.org	- Hadlington- L. -2018-. -The -Human Factor-- in Cybersecurity-- in Psychological and Behavioral--Examinations in Cyber Security- eds J. McAlaney and LA Frumkin -Hershey- PA- IGI Global----46-63. Google Scholar. Hadlington- L.- and Murphy- K. -2018- -	Cited by 21	https://www.frontiersin.org/articles/10.3389/fpsyg.2019.00995/full	Human-factors-in-the-cybersecurity-of-autonomous-vehicles--Trends-in-current-research	6/2/2021 4:08:25 PM
Multifirm models of cybersecurity investment competition vs. cooperation and network vulnerability	https://www.sciencedirect.com/science/article/pii/S0377221716310682	A Nagurney, S Shukla - European Journal of Operational Research, 2017 - Elsevier	- The paper is summarized and the conclusions presented in Section 4. 2. The multifirm--cybersecurity investment models. In this Section- we present three distinct multifirm--cybersecurity investment models reflecting three distinct behavioral concepts -	Cited by 49	https://supernet.isenberg.umass.edu/articles/Cyber-Nash-Nagurney-Shukla.pdf	Multifirm-models-of-cybersecurity-investment-competition-vs--cooperation-and-network-vulnerability	6/2/2021 4:08:30 PM
Cybercrime and cybersecurity in Africa	https://www.tandfonline.com/doi/abs/10.1080/1097198X.2019.1603527	N Kshetri - 2019 - Taylor & Francis	- N. -2015-. Cybercrime and cybersecurity issues in the BRICS economies. Journal ---as Serianu. Organizations and individuals are also strengthening technological--and behavioral defense mechanisms to resist cybercrimes. In -	Cited by 35	https://www.tandfonline.com/doi/full/10.1080/1097198X.2019.1603527	Cybercrime-and-cybersecurity-in-Africa	6/2/2021 4:08:34 PM
Ai-driven cybersecurity: an overview, security intelligence modeling and research directions	https://link.springer.com/article/10.1007/s42979-021-00557-0	IH Sarker, MH Furhad, R Nowrozy - SN Computer Science, 2021 - Springer	- AI-Driven Cybersecurity- An Overview- Security Intelligence Modeling and Research Directions.--Download PDF. Download PDF. Associated Content. Part of a collection - AI-Driven Cybersecurity---An Overview- Security Intelligence Modeling and Research Direction.	Cited by 4	https://www.preprints.org/manuscript/202101.0457/download/final_file	Ai-driven-cybersecurity--an-overview--security-intelligence-modeling-and-research-directions	6/2/2021 4:08:40 PM
Constructing norms for global cybersecurity	https://www.jstor.org/stable/10.5305/amerjintelaw.110.3.0425	M Finnemore, DB Hollis - American Journal of International Law, 2016 - JSTOR	- on what norms should say rather than how they will work.14 What norms say-their substantive--content and the behavioral expectations that - or at least recognizing the existing contexts in which--norms are sought.16 There is no blank slate from which to work on cybersecurity -	Cited by 178	https://www.iilj.org/wp-content/uploads/2017/01/Finnemore-Hollis-Constructing-Norms-for-Global-Cybersecurity.pdf	Constructing-norms-for-global-cybersecurity	6/2/2021 4:08:44 PM
Organizational science and cybersecurity: abundant opportunities for research at the interface	https://link.springer.com/article/10.1007/s10869-021-09732-9	RS Dalal, DJ Howard, RJ Bennett, C Posey… - Journal of Business and …, 2021 - Springer	Cybersecurity is an ever-present problem for organizations- but organizational science--has barely begun to enter the arena of cybersecurity research. As a.	All 4 versions	https://link.springer.com/article/10.1007/s10869-021-09732-9	Organizational-science-and-cybersecurity--abundant-opportunities-for-research-at-the-interface	6/2/2021 4:08:48 PM
Three ethical challenges of applications of artificial intelligence in cybersecurity	https://link.springer.com/article/10.1007/s11023-019-09504-8	M Taddeo - Minds and Machines, 2019 - Springer	- BehavioSec- Continuous Authentication Through Behavioral Biometrics. -2019-.--BehavioSec. https---www.behaviosec.com-. DarkLight Offers First of Its Kind Artificial--Intelligence to Enhance Cybersecurity Defenses. -2017-. 26 July 2017 -	Cited by 17	https://www.researchgate.net/profile/Mariarosaria-Taddeo/publication/333580685_Three_Ethical_Challenges_of_Applications_of_Artificial_Intelligence_in_Cybersecurity/links/5cf9449f4585157d1597ff91/Three-Ethical-Challenges-of-Applications-of-Artificial-Intelligence-in-Cybersecurity.pdf	Three-ethical-challenges-of-applications-of-artificial-intelligence-in-cybersecurity	6/2/2021 4:08:52 PM
Machine learning and deep learning methods for cybersecurity	https://ieeexplore.ieee.org/abstract/document/8359287/	Y Xin, L Kong, Z Liu, Y Chen, Y Li, H Zhu, M Gao… - Ieee …, 2018 - ieeexplore.ieee.org	- Section IV describes the methods and related papers for ML and DL in cybersecurity - ML--can also be unsupervised and be used to learn and establish baseline behavioral profiles--for various entities and then used to find meaningful anomalies -13- -	Cited by 311	https://ieeexplore.ieee.org/iel7/6287639/6514899/08359287.pdf	Machine-learning-and-deep-learning-methods-for-cybersecurity	6/2/2021 4:08:56 PM
A characterization of cybersecurity simulation scenarios.	https://www.researchgate.net/profile/Hamdi_Kavak/publication/299820368_A_Characterization_of_Cybersecurity_Simulation_Scenarios/links/5705aca108aef745f7176f26.pdf	H Kavak, JJ Padilla, D Vernon-Bido, R Gore… - SpringSim (CNS …, 2016 - researchgate.net	- limited matter. This could be due to the complexity of simulating humans along the--behavioral and cognitive lines relevant to the cybersecurity community. Currently---actors are represented by real people or by simulated entities. It -	Cited by 19	https://www.researchgate.net/profile/Hamdi_Kavak/publication/299820368_A_Characterization_of_Cybersecurity_Simulation_Scenarios/links/5705aca108aef745f7176f26.pdf	A-characterization-of-cybersecurity-simulation-scenarios-	6/2/2021 4:08:59 PM
Development of the Cybersecurity Attitudes Scale and Modeling Cybersecurity Behavior and its Antecedents	https://scholarcommons.usf.edu/etd/7306/	DJ Howard - 2018 - scholarcommons.usf.edu	- cybersecurity training. Although there has been a lack of behavioral research regarding--cybersecurity in general- recent work has begun in the information security behaviors domain ---facets- cybersecurity attitudes- cybersecurity climate- perceived behavioral control- and -	Cited by 3	https://scholarcommons.usf.edu/cgi/viewcontent.cgi?article=8503&context=etd	Development-of-the-Cybersecurity-Attitudes-Scale-and-Modeling-Cybersecurity-Behavior-and-its-Antecedents	6/2/2021 4:09:03 PM
Application of an autonomous object behavior model to classify the cybersecurity state	https://link.springer.com/chapter/10.1007/978-3-030-30859-9_9	VV Semenov, IS Lebedev, ME Sukhoparov… - Internet of Things, Smart …, 2019 - Springer	- An external acoustic channel was selected as a source for obtaining values of the behavioral--characteristics - The accuracy of determining the cybersecurity state directly depends on the--accuracy of the classification of the data processed by the system- which can be improved by -	Cited by 9	https://pureportal.spbu.ru/en/publications/application-of-an-autonomous-object-behavior-model-to-classify-th	Application-of-an-autonomous-object-behavior-model-to-classify-the-cybersecurity-state	6/2/2021 4:09:08 PM
Enhancing the cybersecurity workforce	https://ieeexplore.ieee.org/abstract/document/5708280/	MJ Assante, DH Tobey - IT professional, 2011 - ieeexplore.ieee.org	- Traditionally- it has taken many years to mature a cybersecurity professional-s knowledge- skills---and performance - to this research- skill develops af- ter sufficient practice leads to the formation--of neural clusters deep in the unconscious that execute behavioral programs without -	Cited by 76	https://www.academia.edu/download/42440943/Enhancing_the_Cybersecurity_Workforce20160208-26579-xzbyih.pdf	Enhancing-the-cybersecurity-workforce	6/2/2021 4:09:13 PM
Doctrine for cybersecurity	https://www.mitpressjournals.org/doi/abs/10.1162/DAED_a_00116	DK Mulligan, FB Schneider - Daedalus, 2011 - MIT Press	Page 1. 70 - 2011 by Deirdre K. Mulligan - Fred B. Schneider Doctrine for--Cybersecurity Deirdre K. Mulligan - Fred B. Schneider - Cybersecurity is non-rivalrous--and non- excludable- by de-nition- therefore- it is a public good -	Cited by 98	https://www.mitpressjournals.org/doi/pdf/10.1162/DAED_a_00116	Doctrine-for-cybersecurity	6/2/2021 4:09:17 PM
Ontological approach toward cybersecurity in cloud computing	https://dl.acm.org/doi/abs/10.1145/1854099.1854121	T Takahashi, Y Kadobayashi, H Fujiwara - Proceedings of the 3rd …, 2010 - dl.acm.org	- 2. RELATED WORKS In order to build an ontology for cybersecurity operational information- it--is beneficial to understand the need for an ontology and some security ontology works - proposed--an information security ontology incorporat- ing human-behavioral implications -21- -	Cited by 107	https://arxiv.org/pdf/1405.6169	Ontological-approach-toward-cybersecurity-in-cloud-computing	6/2/2021 4:09:22 PM
The role of user computer self-efficacy, cybersecurity countermeasures awareness, and cybersecurity skills influence on computer misuse	https://www.researchgate.net/profile/Anat_Hovav/publication/318710121_The_Role_of_User_Computer_Self-Efficacy_Cybersecurity_Countermeasures_Awareness_and_Cybersecurity_Skills_Influence_on_Computer_Misuse/links/5978d7d045851570a1bb613e/The-Role-of-User-Computer-Self-Efficacy-Cybersecurity-Countermeasures-Awareness-and-Cybersecurity-Skills-Influence-on-Computer-Misuse.pdf	M Choi, Y Levy, A Hovav - … of the Pre-International Conference of …, 2013 - researchgate.net	- Similarly- CSE demonstrated the most significant positive contribution to cybersecurity computing--skills while it showed no significant contribution to misuse intentions - -Self-efficacy- Toward a--Unifying Theory of Behavioral Change-- Psychological Review -84-2-- pp. 191-215 -	Cited by 45	https://www.researchgate.net/profile/Anat_Hovav/publication/318710121_The_Role_of_User_Computer_Self-Efficacy_Cybersecurity_Countermeasures_Awareness_and_Cybersecurity_Skills_Influence_on_Computer_Misuse/links/5978d7d045851570a1bb613e/The-Role-of-User-Computer-Self-Efficacy-Cybersecurity-Countermeasures-Awareness-and-Cybersecurity-Skills-Influence-on-Computer-Misuse.pdf	The-role-of-user-computer-self-efficacy--cybersecurity-countermeasures-awareness--and-cybersecurity-skills-influence-on-computer-misuse	6/2/2021 4:09:26 PM
BEC: Applying behavioral economics to harden cyberspace	https://www.csiac.org/wp-content/uploads/2016/02/CSIAC_V2N1_WEB.pdf#page=27	V Fineberg - Journal of Cybersecurity and Information Systems, 2014 - csiac.org	This article describes several cybersecurity innovations. First- it proposes to integrate--behavioral economics- findings of biases in judgment and decision-making into cyber--strategies- policies- and guidance using a new framework called Behavioral Economics of -	Cited by 7	https://www.csiac.org/wp-content/uploads/2016/02/CSIAC_V2N1_WEB.pdf#page=27	BEC--Applying-behavioral-economics-to-harden-cyberspace	6/2/2021 4:09:36 PM
National initiative for cybersecurity education (NICE) cybersecurity workforce framework	https://scadahacker.com/library/Documents/Frameworks/NIST%20-%20800-181%20-%20NICE%20Cybersecurity%20Workforce%20Framework.pdf	W Newhouse, S Keith, B Scribner… - NIST special …, 2017 - scadahacker.com	Page 1. NIST Special Publication 800-181 National Initiative for Cybersecurity--Education -NICE- Cybersecurity Workforce Framework William Newhouse Stephanie--Keith Benjamin Scribner Greg Witte This publication is available -	Cited by 178	https://scadahacker.com/library/Documents/Frameworks/NIST%20-%20800-181%20-%20NICE%20Cybersecurity%20Workforce%20Framework.pdf	National-initiative-for-cybersecurity-education--NICE--cybersecurity-workforce-framework	6/2/2021 4:09:43 PM
