A conceptual model of hacker development and motivation	https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.586.3584&rep=rep1&type=pdf	J Van Beveren - Journal of E-Business, 2000 - Citeseer	- flow- and -criminal tendency- are taken and developed from psychological theories of motivation--and learning. These constructs are used as moderators and mediators respectively in the model--to describe the development of a hacker from -Tool kit-Newbie- to -Cyber Punk- or -	Cited by 18	https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.586.3584&rep=rep1&type=pdf	A-conceptual-model-of-hacker-development-and-motivation	6/2/2021 8:04:53 PM
A new Systemic Taxonomy of Cyber Criminal activity	https://hrcak.srce.hr/index.php?show=clanak&id_clanak_jezik=348463	M Babič, D Purković - Politehnika: Časopis za tehnički odgoj i …, 2020 - hrcak.srce.hr	- Fig.4- Taxonomy of Cyber Incident Page 8. M. Babi-- D. Purkovi-- A new Systemic Taxonomy--of Cyber Criminal activity- 17-27 24 Incident - SQL injection Religious Beliefs Terrorism Web--Literature Biographies Motivation Fraud Encyclopaedias Financial Monetary Gain Essays -	Related articles	https://hrcak.srce.hr/file/348463	A-new-Systemic-Taxonomy-of-Cyber-Criminal-activity	6/2/2021 8:04:59 PM
Protection motivation and deterrence: a framework for security policy compliance in organisations	https://orsociety.tandfonline.com/doi/full/10.1057/ejis.2009.6	T Herath, HR Rao - European Journal of Information …, 2009 - orsociety.tandfonline.com	- In the context of information security- an employee may gain information and have a general--understanding about cyber-security threats from a variety of sources such as external media---corporate communication- and social networks. Protection motivation arises from the -	Cited by 1278	http://130.18.86.27/faculty/warkentin/BIS9613papers/EJIS_SpecialIssue/HerathRao2009_EJIS_18_2_secpolicy_compliance.pdf	Protection-motivation-and-deterrence--a-framework-for-security-policy-compliance-in-organisations	6/2/2021 8:05:02 PM
Application of Protective Motivation Theory in cyber safety context: Human factor in risk mitigation	http://192.248.104.6/handle/345/1158	M Edirisuriya, LS Liyanage - 2016 - 192.248.104.6	- Teenagers can tend to involve in cyber criminal and terrorist activities due to their natural curiosity---considering the heroism and - V. PROTECTIVE MOTIVATION THEORY- THEORY AND GLOBAL--CONTEX Protective Motivation Theory -PMT- was originally conceived -by Rogers -	Related articles	http://192.248.104.6/bitstream/handle/345/1158/FMSH-003.pdf?sequence=1&isAllowed=y	Application-of-Protective-Motivation-Theory-in-cyber-safety-context--Human-factor-in-risk-mitigation	6/2/2021 8:05:08 PM
How cyber breeds crime and criminals	https://jyx.jyu.fi/handle/123456789/43972	S Helfenstein, P Saariluoma - DigitalSec 2014: June 24-26, 2014, VSB …, 2014 - jyx.jyu.fi	- The final argument is that cyber environments have stimulated motivation and intention to enact--a crime and thereby become criminal. Let us first look at cybercriminal intention- as it is a more--proximate driver of criminal actions than underlying motives and motivation -	Cited by 7	https://jyx.jyu.fi/bitstream/handle/123456789/43972/1/helfensteinsaariluomadigitalsec2014draft.pdf	How-cyber-breeds-crime-and-criminals	6/2/2021 8:05:13 PM
The cyber threat landscape: Challenges and future research directions	https://www.sciencedirect.com/science/article/pii/S0167404811001040	KKR Choo - Computers & security, 2011 - Elsevier	- The shift in motivation from curiosity and fame seeking-thrill-seeking to illicit financial gain has--been marked by a growing - The computational power of botnets can then be leveraged to--orchestrate other cyber criminal activities such as DDoS attacks- disseminating spam and -	Cited by 528	http://130.18.86.27/faculty/warkentin/SecurityPapers/Newer/Choo2011_C&S30_FutureInfoSecDirections.pdf	The-cyber-threat-landscape--Challenges-and-future-research-directions	6/2/2021 8:05:17 PM
Computer addiction and cyber crime	http://www.digitalcommons.www.na-businesspress.com/JLAE/nykodym.pdf	N Nykodym, S Ariss, K Kurtz - Journal of …, 2008 - digitalcommons.www.na …	- Computer addiction essentially becomes a catchall characterizing five main computer-related--issues- cybersexual addiction- cyber relationship addiction- net compulsions -addiction to online--gambling- stock trading - Criminal motivation can also be based on psychological desires -	Cited by 28	http://www.digitalcommons.www.na-businesspress.com/JLAE/nykodym.pdf	Computer-addiction-and-cyber-crime	6/2/2021 8:05:21 PM
Understanding cyber criminals and measuring their future activity	https://eprints.lancs.ac.uk/id/eprint/65477/1/Final_version_Understanding_cyber_criminals_and_measuring_their_activity.pdf	C Hargreaves, D Prince - 2013 - eprints.lancs.ac.uk	- approaches to understanding criminal activity however it lacks the ability to capture important--aspects of the criminal operation - motivation and impact - Common sources of the data regarding--the impact of cyber-attacks on the business community are collected by business groups -	Cited by 10	https://eprints.lancs.ac.uk/id/eprint/65477/1/Final_version_Understanding_cyber_criminals_and_measuring_their_activity.pdf	Understanding-cyber-criminals-and-measuring-their-future-activity	6/2/2021 8:05:27 PM
Unemployment, Migration and Cyber Criminality in Nigeria	https://link.springer.com/chapter/10.1007/978-981-13-8215-4_9	CC Ozeh, CC Ohajionu - Internal Security Management in Nigeria, 2019 - Springer	- The surge of criminality and insecurity in Nigeria. The sociology of criminal motivation. An--Interdisciplinary Journal of the Nigerian Sociological Society - The nature- causes and--consequences of cyber crime in tertiary institutions in Zaria-Kaduna state- Nigeria -	Related articles	https://www.researchgate.net/profile/Ikenna_Alumona/publication/334642619_Environmental_Insecurity_in_Nigeria/links/5e964538299bf130799ac355/Environmental-Insecurity-in-Nigeria.pdf#page=184	Unemployment--Migration-and-Cyber-Criminality-in-Nigeria	6/2/2021 8:05:31 PM
Exploring SME Vulnerabilities to Cyber-criminal Activities Through Employee Behavior and Internet Access	https://scholarworks.waldenu.edu/dissertations/5428/	JA Twisdale - 2018 - scholarworks.waldenu.edu	- 2018 Exploring SME Vulnerabilities to Cyber-criminal Activities Through--Employee Behavior and Internet Access - 67 Cyber Criminal Behaviors---Approaches and Forensics ..... 71 Personnel Risks ..... 74 -	Related articles	https://scholarworks.waldenu.edu/cgi/viewcontent.cgi?article=6707&context=dissertations	Exploring-SME-Vulnerabilities-to-Cyber-criminal-Activities-Through-Employee-Behavior-and-Internet-Access	6/2/2021 8:05:34 PM
A review of motivations of illegal cyber activities	https://hrcak.srce.hr/index.php?show=clanak&id_clanak_jezik=266976	X Li - Kriminologija & socijalna integracija: časopis za …, 2017 - hrcak.srce.hr	- frequently directed to grey areas of social lives. Keywords- illegal cyber activities---criminal hacking- cybercrime- motivation- criminal psychology- social control--Introduction Conventional manners of production- services- and life -	Cited by 11	https://hrcak.srce.hr/file/266976	A-review-of-motivations-of-illegal-cyber-activities	6/2/2021 8:05:39 PM
THE EFFECT ANALYSIS OF ATTENDANCE CENTRE ORDER FOR A JUVENILE CYBER-CRIMINAL	https://www.researchgate.net/profile/Piet_Kommers/publication/323277271_E-Society_2008/links/5a8b97810f7e9b1a9555bb5a/E-Society-2008.pdf#page=376	H Yang, G Nam - e-society - researchgate.net	- This depends on morally decision-making power or ethical motivation - There actually remain--many tasks to solve such as the trained lecturer and the establishment of classification standard--of the scope of a cyber criminal to operate a special education program for juvenile -	Related articles	https://www.researchgate.net/profile/Piet_Kommers/publication/323277271_E-Society_2008/links/5a8b97810f7e9b1a9555bb5a/E-Society-2008.pdf#page=376	THE-EFFECT-ANALYSIS-OF-ATTENDANCE-CENTRE-ORDER-FOR-A-JUVENILE-CYBER-CRIMINAL	6/2/2021 8:05:43 PM
Criminals and Cyber Attacks: The Missing Link Between Attribution and Deterrence.	http://cybercrimejournal.com/guiton2012julyijcc.pdf	C Guitton - International Journal of Cyber Criminology, 2012 - cybercrimejournal.com	- 2012 International Journal of Cyber Criminology - or upon the criminal-s belief that he would not--be caught- or that these factors were irrelevant for the criminals when - in case of a group- Type--of believed perpetrator prior to identification Type of target-s- Motivation -intended-stated -	Cited by 33	http://cybercrimejournal.com/guiton2012julyijcc.pdf	Criminals-and-Cyber-Attacks--The-Missing-Link-Between-Attribution-and-Deterrence-	6/2/2021 8:05:46 PM
Motivation and opportunity based model to reduce information security insider threats in organisations	https://www.sciencedirect.com/science/article/pii/S2214212617302600	NS Safa, C Maple, T Watson, R Von Solms - Journal of information security …, 2018 - Elsevier	- It is acknowledged that both motivation and opportunity play crucial roles in the violation of - The--criminal tries to justify their misconduct as a logical and rational manner in - example- information--security policies-- the inculcation of codes of ethics- administering cyber-ethics training -	Cited by 74	https://www.researchgate.net/profile/Nader_Safa/publication/323552434_Motivation_and_opportunity_based_model_to_reduce_information_security_insider_threats_in_organisations/links/5eec5c99458515814a6abda4/Motivation-and-opportunity-based-model-to-reduce-information-security-insider-threats-in-organisations.pdf	Motivation-and-opportunity-based-model-to-reduce-information-security-insider-threats-in-organisations	6/2/2021 8:05:50 PM
Re-Thinking Online Offenders' SKRAM: Individual Traits and Situational Motivations as Additional Risk Factors for Predicting Cyber Attacks	https://ieeexplore.ieee.org/abstract/document/8328393/	D Maimon, O Babko-Malaya, R Cathey… - … Computing and Cyber …, 2017 - ieeexplore.ieee.org	- 20- 23-- as well as of situations conducive to crime -22- in increasing individual-s motivation to--initiate a criminal event. We briefly detail the underlying assumptions of these key criminological--models- and link them to individual-s probability to launch cyber-dependent crimes -	Cited by 3	https://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1006&context=ebcs_proceedings	Re-Thinking-Online-Offenders--SKRAM--Individual-Traits-and-Situational-Motivations-as-Additional-Risk-Factors-for-Predicting-Cyber-Attacks	6/2/2021 8:05:54 PM
Monitoring, motivation, and management: The determinants of opportunistic behavior in a field experiment	https://www.aeaweb.org/articles?id=10.1257/00028280260344498	DS Nagin, JB Rebitzer, S Sanders… - American Economic …, 2002 - aeaweb.org	- The -rational cheater- model of motivation posits that employees are self-interested actors who--continuously probe their environment in search of - of antiso- cial behavior in criminology and--psychology emphasize the central role of poor impulse con- trol in criminal behavior.6 -	Cited by 453	https://www.nber.org/system/files/working_papers/w8811/w8811.pdf	Monitoring--motivation--and-management--The-determinants-of-opportunistic-behavior-in-a-field-experiment	6/2/2021 8:05:58 PM
Personal denial of service (PDOS) attacks: A discussion and exploration of a new category of cyber crime	http://commons.erau.edu/cgi/viewcontent.cgi?article=1161&context=jdfsl	MR Bartolacci, LJ LeBlanc… - Journal of Digital …, 2014 - commons.erau.edu	- of cyber crime is easily perpetrated in such an environment. To achieve these goals- we define--a PDOS attack and discuss how it differs from other categories of attacks. We also examine the--motivation for a PDOS attack in the context of the Routine Activities Theory of criminal -	Cited by 10	http://commons.erau.edu/cgi/viewcontent.cgi?article=1161&context=jdfsl	Personal-denial-of-service--PDOS--attacks--A-discussion-and-exploration-of-a-new-category-of-cyber-crime	6/2/2021 8:06:02 PM
Q&A. What Motivates Cyber-Attackers?	https://timreview.ca/article/838	C Han, R Dongre - Technology innovation management review, 2014 - timreview.ca	- Figure 1. Categories of cyber-attackers - Organized attackers- include organizations of terrorists---hacktivists- nation states- and criminal actors - Hacktivists seek to make a political statement- and--damage may be involved- but the motivation is primarily to raise awareness- not -	Cited by 19	https://timreview.ca/article/838	Q-A--What-Motivates-Cyber-Attackers-	6/2/2021 8:06:05 PM
The Word Frequency Analysis of the Organized Cyber Fraud	http://www.ijscience.org/download/IJS-7-6-55-68.pdf	X Yua, L Lvb - ijscience.org	- based on the -motivation- and -gang organization- key stages of the organized cyber fraud--behavior - The research results show that- Motivation generation links- external factors are the--leading factors - for gang training is the most important way to improve gang-s criminal ability -	Related articles	http://www.ijscience.org/download/IJS-7-6-55-68.pdf	The-Word-Frequency-Analysis-of-the-Organized-Cyber-Fraud	6/2/2021 8:06:18 PM
Hidden Markov models and alert correlations for the prediction of advanced persistent threats	https://ieeexplore.ieee.org/abstract/document/8767917/	I Ghafir, KG Kyriakopoulos, S Lambotharan… - IEEE …, 2019 - ieeexplore.ieee.org	- Additionally- an attacker can spy and monitor the target organisation and disrupt its functions---due to political- ideological or criminal motivation -4-. To mitigate cyber attacks- cyber security--analysts heav- ily depend on Intrusion Detection Systems -IDSs- which can detect -	Cited by 15	https://ieeexplore.ieee.org/iel7/6287639/8600701/08767917.pdf	Hidden-Markov-models-and-alert-correlations-for-the-prediction-of-advanced-persistent-threats	6/2/2021 8:06:22 PM
How NOT to Teach the Next Generation of Cyber Criminals	http://satee.uab.ro/upls/SATEE2010.pdf#page=46	A Incze - Smart Applications & Technologies for Electronic …, 2010 - satee.uab.ro	- Motivation - A criminal might be - delivery in the UK- using an Australian credit card- according--to a site called Lucid Intelligence.-6- When the president of the United States of America- in a--speech addressed to the nation declares the followings-- It-s now clear this cyber threat is -	Related articles	http://satee.uab.ro/upls/SATEE2010.pdf#page=46	How-NOT-to-Teach-the-Next-Generation-of-Cyber-Criminals	6/2/2021 8:06:35 PM
A survey of cyber crimes	https://onlinelibrary.wiley.com/doi/abs/10.1002/sec.331	Y Zhang, Y Xiao, K Ghaboosi, J Zhang… - Security and …, 2012 - Wiley Online Library	- Our motivation for writing this paper is to help people realize the comprehensive classifications--and examples of cyber - The computer or network is used as a tool in a criminal activity. These--are the cyber crimes in which computers or networks are used mainly as tools- including -	Cited by 56	https://onlinelibrary.wiley.com/doi/pdf/10.1002/sec.331	A-survey-of-cyber-crimes	6/2/2021 8:06:40 PM
Using protection motivation theory in the design of nudges to improve online security behavior	https://www.sciencedirect.com/science/article/pii/S1071581918306475	R van Bavel, N Rodríguez-Priego, J Vila… - International Journal of …, 2019 - Elsevier	- Criminal adversaries now have access to a range of resources to support cyberattacks- many ---of business include the promotion of more usable passwords -National Cyber Security Centre ---participants- attention- and were based on insights from protection motivation theory -PMT -	Cited by 54	https://www.sciencedirect.com/science/article/pii/S1071581918306475	Using-protection-motivation-theory-in-the-design-of-nudges-to-improve-online-security-behavior	6/2/2021 8:06:43 PM
Cyber deception and theft: An ethnographic study on cyber criminality from a ghanaian perspective	https://www.academia.edu/download/52008183/Cyber_Deception_and_Theft_An_Ethnographi.pdf	P Danquah, OB Longe - Journal of Information Technology Impact, 2011 - academia.edu	- Jahankhani- H.- - Al-Nemrat- A. -2010-. Examination of Cyber-criminal Behaviour - If so what--is your level of income- How did you get involved with this business- -Cyber deception and--theft- - What is your main motivation for being involved in this business -	Cited by 24	https://www.academia.edu/download/52008183/Cyber_Deception_and_Theft_An_Ethnographi.pdf	Cyber-deception-and-theft--An-ethnographic-study-on-cyber-criminality-from-a-ghanaian-perspective	6/2/2021 8:06:47 PM
Underlying causes of cyber-criminality and victimization: An empirical study on students	https://www.researchgate.net/profile/Md_Kamruzzaman34/publication/304339099_Underlying_Causes_of_Cyber-Criminality_and_Victimization_An_Empirical_Study_on_Students/links/599c240b45851574f4ac8c44/Underlying-Causes-of-Cyber-Criminality-and-Victimization-An-Empirical-Study-on-Students.pdf	N Shabnam, MO Faruk, M Kamruzzaman - Social Sciences, 2016 - researchgate.net	- victimization- way of victimization- victim offender relationships- types of cc- nature of cc criminal--etc - most of the respondents have also encountered one or many of the cyber crimes in ---Psychological motivation is one of the main causes behind cyber-criminality of such youths and -	Cited by 17	https://www.researchgate.net/profile/Md_Kamruzzaman34/publication/304339099_Underlying_Causes_of_Cyber-Criminality_and_Victimization_An_Empirical_Study_on_Students/links/599c240b45851574f4ac8c44/Underlying-Causes-of-Cyber-Criminality-and-Victimization-An-Empirical-Study-on-Students.pdf	Underlying-causes-of-cyber-criminality-and-victimization--An-empirical-study-on-students	6/2/2021 8:06:51 PM
Electronic banking and cyber crime in Nigeria-a theoretical policy perspective on causation	https://afrjcict.net/wp-content/uploads/2017/08/vol-5-no-1-january-20121.pdf#page=73	F Wada, GO Odulaja - Afr J Comp ICTs, 2012 - afrjcict.net	- of technology on society- it has on the other hand led to the unintended use in criminal activities--like - Although all the theories discussed above are related to cyber crime- we are inclined to adapt--routine activity theory - They focus on user security awareness- motivation- deterren	Cited by 23	https://afrjcict.net/wp-content/uploads/2017/08/vol-5-no-1-january-20121.pdf#page=73	Electronic-banking-and-cyber-crime-in-Nigeria-a-theoretical-policy-perspective-on-causation	6/2/2021 8:07:02 PM
Measures of retaining digital evidence to prosecute computer-based cyber-crimes	https://www.sciencedirect.com/science/article/pii/S0920548906000456	SJ Wang - Computer standards & interfaces, 2007 - Elsevier	- In the initial stages of cyber-criminal investigations- all of the information related to the case is--collected- then according to this information- a decision is made to investigate the crime- at the--same time understanding the occupation of the suspects- their motivation and methods -	Cited by 68	https://www.academia.edu/download/50420405/j.csi.2006.03.00820161119-30240-zxigv9.pdf	Measures-of-retaining-digital-evidence-to-prosecute-computer-based-cyber-crimes	6/2/2021 8:07:05 PM
European Cyber-Security Research and Innovation	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.675.7175&rep=rep1&type=pdf	F Maggi, S Zanero, E Markatos - ERCIM NEWS, 2015 - Citeseer	- Our sources estimated that- as of 2012- about 88- of the EU citizens have been directly or--indirectly affected by cyber-criminal activities - The skills- motivation- resources and persistence--of modern cyber criminals are such that they will get where they want -	Related articles	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.675.7175&rep=rep1&type=pdf	European-Cyber-Security-Research-and-Innovation	6/2/2021 8:07:10 PM
European Cyber-Security Research and Innovation	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.675.7175&rep=rep1&type=pdf	F Maggi, S Zanero, E Markatos - ERCIM NEWS, 2015 - Citeseer	- Our sources estimated that- as of 2012- about 88- of the EU citizens have been directly or--indirectly affected by cyber-criminal activities - The skills- motivation- resources and persistence--of modern cyber criminals are such that they will get where they want -	Related articles	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.675.7175&rep=rep1&type=pdf	European-Cyber-Security-Research-and-Innovation	6/2/2021 8:07:15 PM
Security issues and challenges for cyber physical system	https://ieeexplore.ieee.org/abstract/document/5724910/	EK Wang, Y Ye, X Xu, SM Yiu, LCK Hui… - … Conference on Cyber …, 2010 - ieeexplore.ieee.org	- or to steal system data- who are considered a principal source of cyber crime and sabotage- the--types of insiders may be employees- contractors- or business partners- -3- Criminal groups- the--main motivation of a criminal group launching an attack on a cyber-physical system -	Cited by 190	http://people.cis.ksu.edu/~danielwang/Investigation/CPS_Security_threat/05724910.pdf	Security-issues-and-challenges-for-cyber-physical-system	6/2/2021 8:07:19 PM
Cyber threat landscape faced by financial and insurance industry.	https://search.informit.org/doi/abs/10.3316/agispt.20114318	KKR Choo - … in Crime and Criminal Justice [electronic resource], 2011 - search.informit.org	- The shift in motivation from curiosity and fame-seeking-thrill-seeking to illicit financial gain has--been marked by a growing - Cyber criminal activities such as phishing will continue to evolve into--new forms- while continuing to exploit social engineering -human actors are likely to -	Cited by 55	https://apo.org.au/sites/default/files/resource-files/2011-02/apo-nid23977.pdf	Cyber-threat-landscape-faced-by-financial-and-insurance-industry-	6/2/2021 8:07:23 PM
Cyber security and the internet of things: vulnerabilities, threats, intruders and attacks	https://journals.riverpublishers.com/index.php/JCSANDM/article/view/6087	M Abomhara, GM Køien - … Cyber Security and Mobility, 2015 - journals.riverpublishers.com	- The discussion also focused upon the cyber threats comprising actors- motivation- and capability--fuelled by the unique charac- teristics of cyberspace. It was demonstrated that threats from--intelligence agencies and criminal groups are likely to be more difficult to defeat than -	Cited by 388	https://journals.riverpublishers.com/index.php/JCSANDM/article/download/6087/4525/	Cyber-security-and-the-internet-of-things--vulnerabilities--threats--intruders-and-attacks	6/2/2021 8:07:27 PM
An extended perspective on individual security behaviors: Protection motivation theory and a unified security practices (USP) instrument	https://dl.acm.org/doi/abs/10.1145/2691517.2691521	R Crossler, F Bélanger - ACM SIGMIS Database: the DATABASE for …, 2014 - dl.acm.org	- Keywords- Information Security- Security Practices- Protection Motivation Theory- Home User ---of the victim-s machine to the criminal running the malware- which gives the criminal the ability ---Recent military engagements have illustrated the importance that cyber warfare plays in a -	Cited by 104	https://vtechworks.lib.vt.edu/bitstream/handle/10919/84189/CrosslerBelanger2014DatabasesFinalSubmitted.pdf?sequence=1&isAllowed=y	An-extended-perspective-on-individual-security-behaviors--Protection-motivation-theory-and-a-unified-security-practices--USP--instrument	6/2/2021 8:07:32 PM
